tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,response_list,conversation_id,intent,confidence,is_low_conf,is_fallback,is_user,is_company
987897,354076,True,Wed Oct 11 22:05:07 +0000 2017,When there’s no WiFi on your @Delta flight &amp; you just have to pray the @176804 can pull off the comeback while you’re in the air! 🙏🏻 #FlyTheW https://t.co/xFLU9DATkc,987895,,[987895],987897.0,smalltalk,0.6715080907344336,False,False,True,False
2276925,331618,True,Sat Nov 11 14:02:18 +0000 2017,Anyone having issues with their iPhone mail app? Keeps telling me my username/password is incorrect when I try to send an email? @115858 @AppleSupport,2276924,,[2276924],2276925.0,technical_problem,0.4707306783061195,True,True,True,False
2467184,705935,True,Sat Nov 25 22:40:08 +0000 2017,"@AmericanAir Just DMed you, thanks!",2467183,2467185.0,[2467183],2467186.0,order_status,0.6826902321335591,False,False,True,False
1690805,222540,True,Mon Nov 06 20:35:42 +0000 2017,@AmazonHelp I’m fed up of going around in circles- please help this be resolved,1690807,1690804.0,[1690807],1690806.0,unknown,0.7983222716871521,False,True,True,False
1901295,400382,True,Tue Oct 24 00:26:17 +0000 2017,So happy that #Simpsons #Treehouseofhorroris on @16681 too bad @Ask_Spectrum has the channel currently unavailable...,1901294,,[1901294],1901295.0,smalltalk,0.8146125421008401,False,False,True,False
2706916,760201,True,Sun Nov 19 23:49:49 +0000 2017,"@Uber_Support Why do you keep giving me the Drive 70 trips, make $65 extra Quest every week and my friend that drives in the same has usually has to drive only 40 trips for $75 this is very unfair",2706915,,[2706915],2706916.0,general_query,0.7198517834195479,False,False,True,False
1046220,GloCare,False,Sat Oct 14 18:48:04 +0000 2017,"@367320 Hello Dark Beasth , Line check shows you have invited guest sharing data with you. UO",1046221,1046222.0,[1046221],1046222.0,unknown,0.45818211670509806,True,True,False,True
1299225,423651,True,Thu Oct 26 23:12:11 +0000 2017,@115714 I have been on chat for over an hour and all they did was place in a ticket,"1299224,1299226",1299227.0,"[1299224, 1299226]",1299227.0,technical_problem,0.4310732455040574,True,True,True,False
1392697,Morrisons,False,Sat Oct 28 13:15:53 +0000 2017,"@443915 Hi Micky, really sorry about this. Please pass me the store and I will feed this back to the Manager. 1/2",,1392698.0,[],1392698.0,smalltalk,0.8824830769206075,False,False,False,True
827629,317142,True,Fri Oct 13 01:02:36 +0000 2017,@Delta thank you for your help today ! Glad you were able to accommodate me with my new accessory ! https://t.co/ZCe9exVZxZ,827628,,[827628],827629.0,technical_problem,0.4993828051277479,True,True,True,False
2916475,Uber_Support,False,Tue Nov 28 23:51:35 +0000 2017,@807250 Here to help! Send us a note here; https://t.co/K05RdmK3t4 and our team will be able to assist!,2916476,2916477.0,[2916476],2916477.0,refund_request,0.662476558739614,False,False,False,True
321767,AppleSupport,False,Sat Oct 07 13:23:26 +0000 2017,@192651 We can help with iMessages.  Are you using any other devices with the Mac for iMessage?,321768,321769.0,[321768],321769.0,smalltalk,0.7980673928368345,False,False,False,True
2858808,DropboxSupport,False,Mon Nov 27 21:04:58 +0000 2017,"@794472 Hi there, symlinks are not supported in Dropbox, since this can result in high CPU usage, unexpected syncing problems, and other issues: https://t.co/dnojKdG8yg",,2858809.0,[],2858809.0,technical_problem,0.4925385910905457,True,True,False,True
1680779,AppleSupport,False,Mon Nov 06 16:10:00 +0000 2017,@511062 We can check on that with you. Please tell us your iOS version in DM. We'll go from there. https://t.co/GDrqU22YpT,,1680780.0,[],1680780.0,account_access,0.8980728011124217,False,False,False,True
1905846,AppleSupport,False,Wed Oct 25 13:24:19 +0000 2017,"@413147 We want your wife to have access to her info on her new iPhone 8. Please send us a DM, so we can gather a few details. https://t.co/GDrqU22YpT",1905847,1905848.0,[1905847],1905848.0,refund_request,0.6916031141339107,False,False,False,True
2684731,sainsburys,False,Sun Nov 19 16:40:56 +0000 2017,"@562583 My apologies Ian. A manager may have been able to offer an alternative solution, but this would be at the discretion of the store. I can only apologise for the disappointment this has caused. Reid",2684732,2684729.0,[2684732],2684738.0,order_status,0.9204442852112661,False,False,False,True
2071639,612689,True,Mon Oct 09 05:05:53 +0000 2017,"@SpotifyCares my wife was kicked out of my family plan, and she's not able to join back, can someone help im about to cancel my subscription",2071638,,[2071638],2071639.0,account_access,0.45878010727586294,True,True,True,False
271236,180712,True,Tue Sep 19 04:32:11 +0000 2017,@British_Airways How can I file a complaint? I flew Alicante-Vancouver stopping in London and my luggage only got until London :(,271234,,[271234],271236.0,account_access,0.6632482007706553,False,False,True,False
628500,263515,True,Wed Nov 22 14:11:38 +0000 2017,"You know it's going to be a long flight when the pilot greets you by saying, ""I just came from Boston and it was a rough flight down."" Oh. Great. @JetBlue 🙈🙈🙈 https://t.co/qvNyrQZct3",628499,,[628499],628500.0,technical_problem,0.660635462376856,False,False,True,False
1884904,AmericanAir,False,Mon Oct 23 10:20:14 +0000 2017,@562400 Our team does their best to avoid cancellations and we see you're working with them now for rebooking. We'll have you on your way ASAP.,,1884903.0,[],1884901.0,account_access,0.8606728530493376,False,False,False,True
2099425,620106,True,Wed Nov 08 05:00:15 +0000 2017,@AskPlayStation I keep leaving my party due to a “network error” and now I can’t create a party anymore,2099424,,[2099424],2099425.0,general_query,0.697558871548507,False,False,True,False
2518718,717458,True,Thu Nov 16 00:39:29 +0000 2017,@2218 please do not use @115817 @UPSHelp to ship items to your customers. My package is FREAKING missing!!!!!!!!,2518717,,[2518717],2518718.0,refund_request,0.4687869062455088,True,True,True,False
1896578,VirginTrains,False,Wed Oct 18 13:11:49 +0000 2017,@565271 Have you spoken to the team to see if there are any other food options? We'll also feed this back to our Catering team ^KS,1896579,1896577.0,[1896579],1896571.0,account_access,0.8917738466714914,False,False,False,True
1486696,465262,True,Fri Nov 03 00:48:23 +0000 2017,Thank you @Ask_Spectrum for making me one very happy Buffalo Bills Fan by adding the NFL Network to my pkg for the night. #LetsGoBuffalo 🏈,1486695,,[1486695],1486696.0,smalltalk,0.5668702005842349,True,True,True,False
2623128,741056,True,Fri Nov 17 16:10:50 +0000 2017,"@118424 I'm having problems
with my Internet connection for the
past 3 days",2623127,,[2623127],2623128.0,smalltalk,0.8926621833346661,False,False,True,False
1301740,217029,True,Mon Oct 16 10:27:37 +0000 2017,@LondonMidland From Nuneaton to Euston,1301742,1301739.0,[1301742],1301741.0,technical_problem,0.7658878908653812,False,False,True,False
2056888,201551,True,Fri Oct 06 21:43:39 +0000 2017,@Delta Flight delayed in Europe? Tweet us your flight delay &amp; we'll respond with the amount of compensation you're eligible for!  ✈️ $£€,,2056887.0,[],2056890.0,unknown,0.5429084598178349,True,True,True,False
1139994,SouthwestAir,False,Tue Oct 24 14:35:21 +0000 2017,@388364 Sorry for the delay &amp; certainly understand your concern. Our airport Employees are best equipped and ready to rebook you if necessary. ^CF,1139993,1139995.0,[1139993],1139995.0,smalltalk,0.7288044749421473,False,False,False,True
1171081,395418,True,Sun Oct 15 20:26:31 +0000 2017,@VirginTrains So spending a combined amount of £60 for a single. For an hour journey? Worst staff and service possible.,,1171080.0,[],1171085.0,billing_issue,0.420989496463271,True,True,True,False
316488,191572,True,Sat Oct 07 08:29:44 +0000 2017,@AmazonHelp  https://t.co/Lid3Eplgyz,,316486.0,[],316487.0,account_access,0.923471967779062,False,False,True,False
2578727,AppleSupport,False,Thu Nov 16 22:58:00 +0000 2017,@731073 Can you please DM us so we can have a closer look? https://t.co/GDrqU22YpT,,2578725.0,[],2578726.0,general_query,0.958474454768232,False,False,False,True
567761,253172,True,Sat Dec 02 15:15:16 +0000 2017,@AskeBay what your policy on people selling fake goods,567759,,[567759],567761.0,smalltalk,0.7045933624102215,False,False,True,False
306987,189300,True,Fri Oct 06 22:59:19 +0000 2017,@Uber_Support my driver is texting and driving while it's raining...why am I paying a safe ride fee again?,306986,,[306986],306987.0,general_query,0.49451654087418145,True,True,True,False
626631,BofA_Help,False,Wed Nov 22 14:55:40 +0000 2017,@268382 We want to give this our full attention! Please direct message your zip code and contact number to us as soon as you can! ^cb,,626632.0,[],626632.0,smalltalk,0.8410226140050228,False,False,False,True
2592974,VirginAmerica,False,Fri Nov 17 08:36:41 +0000 2017,"@734327 I am sorry can you tell me what is going on?
 -Andre",2592975,2592972.0,[2592975],2592973.0,technical_problem,0.9029459925204808,False,False,False,True
490175,231764,True,Fri Dec 01 15:45:48 +0000 2017,Regions is better than Wells Fargo but they all still fulla shit💯,490174,,[490174],490175.0,billing_issue,0.8255952186178905,False,False,True,False
509205,236968,True,Fri Dec 01 22:01:14 +0000 2017,"@VirginTrains I think you’re right, that’s where the problem started. Unfortunately the service has been all downhill since then.",,509204.0,[],509206.0,billing_issue,0.6494909846883634,False,False,True,False
1896065,565135,True,Tue Oct 24 14:09:32 +0000 2017,"Excellent blog by @SouthwestAir, a new @565136, highlighting partnership, the wx data they retrieve, and how it improves forecasts.  https://t.co/BtrhL8dqFY  #WRN",1896064,,[1896064],1896065.0,general_query,0.5568537688661251,True,True,True,False
17749,118215,True,Fri Dec 01 00:46:56 +0000 2017,@115722 what channel is the Sixers game on if it's Blacked out on NBA tv??? 08901,17748,,[17748],17749.0,billing_issue,0.5791054985211396,True,True,True,False
206022,AmazonHelp,False,Mon Nov 06 13:25:30 +0000 2017,"@164796 Prerak, she can Beatbox for you as well. Try saying ""Alexa, Beatbox for me"". ^MP",,206023.0,[],206026.0,account_access,0.5484087781616864,True,True,False,True
1407645,AmericanAir,False,Wed Nov 01 20:07:31 +0000 2017,"@447193 We want our customers to be aware of our great offers however, that's definitely more than the norm. Our apologies for any inconvenience.",1407644,1407646.0,[1407644],1407646.0,billing_issue,0.7943362118803973,False,False,False,True
2539544,Delta,False,Sun Nov 12 17:53:18 +0000 2017,"@722204 Okay, thanks for your patience. There isn't any availability at the moment. We may be able to wait list you. *HKC",2539539,2539545.0,[2539539],2539549.0,general_query,0.5957228297482788,True,True,False,True
1232000,408954,True,Sat Nov 25 19:55:08 +0000 2017,@AmericanAir You charged me $25 to check my bag!,1232002,1231999.0,[1232002],1232001.0,general_query,0.5634195829740329,True,True,True,False
889900,Tesco,False,Sat Nov 25 18:12:49 +0000 2017,"@331254 Hi David, as you bought these online could you please send me a DM with your full name and full address? I just need to confirm these details for DPA so I can access your order and see what I can do to help :) Best wishes - Eluned https://t.co/py5Z991Bme",,889898.0,[],889899.0,smalltalk,0.8630530846311938,False,False,False,True
415261,AskPlayStation,False,Tue Oct 10 01:48:47 +0000 2017,"@214019 Oh no! Please follow us, and send us a direct message so we can assist you further.",,401877.0,[],401869.0,unknown,0.6521181184060825,False,True,False,True
1199087,401725,True,Wed Oct 25 04:09:18 +0000 2017,"@Delta if I need to change a flight and want to just charge the change fee to my card on file, what is the easiest way to do that?",1199085,,[1199085],1199087.0,account_access,0.4584360315318079,True,True,True,False
2388019,AmazonHelp,False,Tue Nov 14 07:52:33 +0000 2017,"@688093 |´-`)ﾁﾗｯ　music unlimitedのご利用、誠にありがとうございます🙇‍♀️
お好きな音楽を思う存分お楽しみいただければ幸いです(*ˊᗜˋ*) HM",,2388020.0,[],2388020.0,account_access,0.6933647351591794,False,False,False,True
2026893,AskTarget,False,Mon Nov 06 18:57:48 +0000 2017,@599369 This is not the kind of experience we want our guests to have. Please clear cache/cookies. Call our team at 800.591.3869 for assistance. https://t.co/bEVlRVM6db,2026894,2026895.0,[2026894],2026895.0,account_access,0.48272826191422713,True,True,False,True
530675,LondonMidland,False,Sat Dec 02 09:48:57 +0000 2017,@242473 There's been disruption due to damaged overhead wires. This service has been affected. My apologies for that.,,530676.0,[],530676.0,refund_request,0.9579276429215592,False,False,False,True
1347268,Safaricom_Care,False,Fri Oct 27 17:09:12 +0000 2017,@299519 Kindly be patient as this shall be done from morning ^MT,1347269,1163868.0,[1347269],1163864.0,general_query,0.8751180754611578,False,False,False,True
1340123,VirginTrains,False,Fri Oct 27 15:52:48 +0000 2017,"@432575 Apologies Jenny, we weren't aware of this until just now so we're so sorry about that ^HP",1340124,1340121.0,[1340124],1340122.0,account_access,0.60724083063795,False,False,False,True
1620823,496725,True,Sun Nov 05 16:20:51 +0000 2017,Hey @AmericanAir your LAX agents/crew are a disorganized mess and rude on top of it. Nice hiring!,1620822,,[1620822],1620823.0,smalltalk,0.9497079323601249,False,False,True,False
361681,AzureSupport,False,Sun Oct 08 17:43:45 +0000 2017,@201658 What country are you based in? ^PB,,361674.0,[],361675.0,general_query,0.5318515496040235,True,True,False,True
2978464,Delta,False,Thu Nov 30 03:29:17 +0000 2017,@821445 Thank you for choosing Delta! ✈ *TDL,,2978465.0,[],2978465.0,order_status,0.7411478405549068,False,False,False,True
2137491,CoxHelp,False,Wed Nov 08 21:01:23 +0000 2017,@628738 What device are you using? What site or app are you using? Are you only having trouble w/the one video? -Nichole,,2137492.0,[],2137494.0,general_query,0.7842932386154979,False,False,False,True
2024703,Tesco,False,Mon Nov 06 14:58:01 +0000 2017,"@598766 Hi Bobby, I'm sorry that some biscuits are missing, so I can log this. Please DM me your name, full address and product details. TY Jill",,2024704.0,[],2024704.0,order_status,0.42498018595621334,True,True,False,True
1711135,518353,True,Tue Oct 17 17:25:33 +0000 2017,@Tesco why can’t I collect my Clubcard points after 2 weeks?? Absolutely ridiculous as I’ve spent the money in your store &amp; saved receipts!!,"1711134,1711136",,"[1711134, 1711136]",1711135.0,technical_problem,0.9258912423330755,False,False,True,False
433385,AskPlayStation,False,Tue Oct 10 16:13:53 +0000 2017,@161219 Feel free to keep an eye on the PS Blog for news and updates: https://t.co/aLtfBAztyC,,433386.0,[],433386.0,smalltalk,0.6755863690233301,False,False,False,True
1546186,idea_cares,False,Sun Nov 05 05:46:50 +0000 2017,"@254454 We would like to inform you that your concern is in progress. Please bear with us. Rgds, Yogita",,572236.0,[],572242.0,refund_request,0.528041520171244,True,True,False,True
2579708,474996,True,Thu Nov 16 21:50:25 +0000 2017,"@115911 signed up for service and bought 2 phones with your company - The store rep said that we can have 3 accessories for free for each phone - case, screen protector, and charger - We've been charged for these and now told we have to return accessories - Why did your rep lie?",2579707,,[2579707],2579708.0,billing_issue,0.6723731835535292,False,False,True,False
2069735,TMobileHelp,False,Sun Oct 08 20:11:14 +0000 2017,"@369573 Sounds like a good idea to me, my friend! DM us here if you've got any questions or need some help. We've got your back! *BlakeT",,2069736.0,[],2069736.0,account_access,0.5316431445367722,True,True,False,True
2627618,AmazonHelp,False,Fri Nov 17 19:07:31 +0000 2017,"@742148 Comprendo Patricia. Debido al tiempo que ha pasado y para que tengas un respaldo por parte de Amazon te aconsejaría presentar la Reclamación de la Garantía AZ. Puedes encontrar más información mediante el siguiente enlace: https://t.co/pkaSL0fbRB 
Saludos, 
^DB",2627619,2627617.0,[2627619],2627613.0,unknown,0.8303022669677691,False,True,False,True
1201605,Ask_Spectrum,False,Mon Oct 16 04:48:30 +0000 2017,@402329 Spectrum is currently working with Viacom to reach an agreement that is fair for everyone. -BA,,1201606.0,[],1201606.0,unknown,0.40520007249275775,True,True,False,True
307180,AmazonHelp,False,Fri Oct 06 23:56:32 +0000 2017,"@189283 No worries, Tristan! Please use the skip sign in option below the yellow sign in bar. ^ML",307181,307182.0,[307181],306933.0,unknown,0.8218200467418005,False,True,False,True
380631,206288,True,Mon Oct 09 08:40:56 +0000 2017,.@116233 How can I deactivate a device on one of my teams accounts? It is just they want to install Adobe software on another device.,380629,,[380629],380631.0,refund_request,0.4653400964849595,True,True,True,False
507655,sainsburys,False,Sun Dec 03 08:04:13 +0000 2017,"@236546 Thanks Stephen, I've passed your feedback on to the store manager for internal review. Have a nice day. Goldie",,507652.0,[],507654.0,smalltalk,0.44247444019403387,True,True,False,True
1537867,476736,True,Sat Nov 04 03:16:05 +0000 2017,"@AirAsiaSupport Lambat la kau , nak harapkan @61702 jugak tolong settlekan",,1537866.0,[],1537868.0,smalltalk,0.7579676425607232,False,False,True,False
1296865,Tesco,False,Thu Oct 26 22:12:49 +0000 2017,@420912 If sales are good on a particular item they will do a second bake so they can cater to customer’s needs. Ty – Darren 3/3,1296866,1296867.0,[1296866],1286564.0,refund_request,0.6871510365058203,False,False,False,True
1929186,Tesco,False,Thu Oct 26 21:30:18 +0000 2017,"@574096 Hi Haley, I'm really sorry you are unhappy with the size difference in your steaks. I would like to log this internally. 1/2",,1929185.0,[],1929185.0,smalltalk,0.9066587371135132,False,False,False,True
194203,AzureSupport,False,Wed Oct 04 18:27:06 +0000 2017,@161658 I would think so too. Thankfully it sounds like it is resolved now at least.  ^PB,,194204.0,[],194206.0,billing_issue,0.9556464279887706,False,False,False,True
332193,195095,True,Sat Oct 07 18:38:14 +0000 2017,I mean I’m fairly certain that was meant in jest. https://t.co/AiWvma5cCn,332192,,[332192],332193.0,unknown,0.7767890831783894,False,True,True,False
46985,126472,True,Wed Nov 01 16:38:25 +0000 2017,I can’t use Android Pay w/ my @117157 card with @AmericanAir AAdvantage because AA doesn’t accept Android Pay? Yet works with ApplePay?,"46984,46986",,"[46984, 46986]",46985.0,refund_request,0.5308350032558611,True,True,True,False
817085,Delta,False,Thu Oct 12 19:27:53 +0000 2017,@314601 ...know.  *AJZ 3/3,817084,817086.0,[817084],817086.0,account_access,0.9831630695757109,False,False,False,True
1712108,518592,True,Tue Nov 07 02:01:08 +0000 2017,"@115873 my account was hacked, my credit card on file was used to purchase Uber eats in foreign country and no response from u guys 6 hrs ago?",1712105,,[1712105],1712108.0,order_status,0.8763771890699703,False,False,True,False
2781769,599280,True,Sun Dec 03 08:43:37 +0000 2017,@TMobileHelp @115913 And like I stated before that also means the bill is 100% in correct,,2781766.0,[],2781794.0,unknown,0.4318850690650656,True,True,True,False
26118,121710,True,Thu Nov 02 19:45:15 +0000 2017,@121705 @121706 @SW_Help @121707 @120586 #100daydeepclean https://t.co/7NOO3DdtpX,"26125,26126",26112.0,"[26125, 26126]",26130.0,account_access,0.4423199373306466,True,True,True,False
587221,UPSHelp,False,Sun Dec 03 15:21:52 +0000 2017,"@258702 Unfortunately, the volume received into the system was extremely higher than expected. I know the delays are frustrating. Please know that we are doing all we can to get all delayed shipments delivered as soon as possible.^DS",,587222.0,[],587222.0,order_status,0.7205902728033735,False,False,False,True
903256,334435,True,Sun Oct 22 22:53:23 +0000 2017,@115900 Has some of the worst internet there is. We dont pay for .500kb/s! Makes 200 Mb download take fucking forever. Terrible service.,903255,,[903255],903256.0,unknown,0.4760538354915563,True,True,True,False
113594,141229,True,Tue Nov 28 02:29:21 +0000 2017,"@DropboxSupport Can you send me a screenshot of the entire mobile app, so I know what you’re excepting to see?",,113592.0,[],113601.0,general_query,0.9530656273221798,False,False,True,False
736136,296087,True,Fri Nov 10 23:37:51 +0000 2017,"@ChipotleTweets Will do. I ordered first thing this morning, so it’s not like they didn’t have enough time to prepare. Thanks for the quick reply.",,736135.0,[],736137.0,order_status,0.7131064872812594,False,False,True,False
286473,184253,True,Fri Oct 06 14:30:19 +0000 2017,Thank you SO MUCH for your help @AmericanAir,286472,,[286472],286473.0,account_access,0.8767021785813502,False,False,True,False
2271843,660935,True,Fri Oct 20 09:19:45 +0000 2017,@660934 @524087 @AppleSupport @132995 If I had 35k I wld hav bought one +5.  .. And this fella choose to buy outdated Apple 7 just to show off,"2271844,2271845",2271842.0,"[2271844, 2271845]",2271841.0,refund_request,0.841288794112949,False,False,True,False
257022,177140,True,Thu Oct 05 18:48:19 +0000 2017,@AsurionCares It's the original.,257020,257024.0,[257020],257025.0,technical_problem,0.9498261159153752,False,False,True,False
1529654,UPSHelp,False,Fri Nov 03 19:58:32 +0000 2017,@474751 Would you like us to check on this for you? Use the link to DM us the tracking number. ^CK https://t.co/wKJHDXWGRQ,"1529655,1529656,1529657",1529658.0,"[1529655, 1529656, 1529657]",1529658.0,smalltalk,0.9293990413577451,False,False,False,True
475824,228115,True,Fri Dec 01 10:24:36 +0000 2017,@idea_cares when aadhar linking to mobile number in online will be enabled?,475823,,[475823],475824.0,smalltalk,0.6664989556332925,False,False,True,False
1505020,469294,True,Tue Oct 17 22:06:53 +0000 2017,@SpotifyCares Just a way too long loading page,1505021,1505019.0,[1505021],1505018.0,technical_problem,0.6167806134603182,False,False,True,False
1806518,542750,True,Tue Nov 14 23:48:39 +0000 2017,I ordered @95220 from @115821 because they claimed they would ship it on the 12th. It's now the 14th; not shipped. Should have gone with @116593.,1806516,,[1806516],1806518.0,technical_problem,0.5248664659056841,True,True,True,False
2856444,793941,True,Mon Nov 27 19:40:51 +0000 2017,"@115783 Hi Airbnb, I want to ask to check why my host said he has cancelled my reservation so I am eligible for full refund, but I haven't received the refund yet? The booking is on Nov25 with Maliek. My email on airbnb is __email__",2856443,,[2856443],2856444.0,billing_issue,0.595466196102666,True,True,True,False
522777,240760,True,Sun Dec 03 02:51:39 +0000 2017,@Delta Thank you. Wish there was a bundle &lt; 500 MQMs...am cutting it this close to Platinum,,522776.0,[],522778.0,general_query,0.9530483646821766,False,False,True,False
956833,GWRHelp,False,Sat Oct 21 21:46:10 +0000 2017,"@347022 Good evening, Station staff will be always happy to advise as soon as you know. AndyD",,956834.0,[],956834.0,account_access,0.4151123007894709,True,True,False,True
2212944,AppleSupport,False,Fri Nov 10 04:40:31 +0000 2017,"@646743 We recently released an iOS update, 11.1.1, that contains a fix for auto correct issues. Let’s be sure to back up your device prior to updating. DM us if you need additional help. How to back up: https://t.co/ui8Itz8ESg https://t.co/GDrqU22YpT",,2212945.0,[],2212945.0,technical_problem,0.4341118885126585,True,True,False,True
2369591,293134,True,Tue Nov 14 00:03:37 +0000 2017,@AmazonHelp It’s not around at all. Says it was delivered around an hour ago. It’s not on any neighbors’ porches and no one signed for it.,2369589,2369593.0,[2369589],2369594.0,technical_problem,0.9292381634931967,False,False,True,False
889506,331175,True,Sat Dec 02 00:24:09 +0000 2017,@115879 what's the deal in la (405/santa monica) right now - been in queuing page for like 20min,889504,,[889504],889506.0,general_query,0.9164964411570189,False,False,True,False
2089406,444897,True,Wed Nov 08 01:55:14 +0000 2017,@115993 i literally have $94 in return charge fees because i didn’t know my uber account was still tied to your service. so please refund me the $94 thanks,2089405,2089407.0,[2089405],2089407.0,billing_issue,0.5895333369180065,True,True,True,False
2064352,610542,True,Wed Nov 08 09:26:52 +0000 2017,Amazon Unlimited Music、接続エラーはきまくってLimited感すごい,2064350,,[2064350],2064352.0,billing_issue,0.6555267013393071,False,False,True,False
1411101,447965,True,Thu Nov 02 00:45:47 +0000 2017,Thanks @AmericanAir for getting me to GA and home tonight swiftly and safely! ✈️🙏🏻#jetsetter #homewardbound #over1000milesinoneday https://t.co/oREuYqnW6p,1411100,,[1411100],1411101.0,general_query,0.8714589823535952,False,False,True,False
2047668,Uber_Support,False,Thu Oct 05 13:44:41 +0000 2017,"@546555 Hey, Mohammad. Your account looks good to go on our end. However, if you're still having issues please DM the details so we can follow up.",,2047669.0,[],2047669.0,billing_issue,0.9042015039350136,False,False,False,True
2002825,Delta,False,Fri Nov 03 23:01:57 +0000 2017,"@592235 For several hours, there has been deicing, weather and ground delay programs in the Seattle area. Do you need rebooking assistance? *TSL",2002826,2002827.0,[2002826],2002827.0,refund_request,0.6374422669274554,False,False,False,True
749160,299082,True,Wed Oct 11 18:51:41 +0000 2017,@163000 @VirginTrains It would be nice if we could choose a seat ... as you've been promising me for the last nine years or so!,,749158.0,[],749159.0,technical_problem,0.4218105902551586,True,True,True,False
442515,British_Airways,False,Tue Oct 10 14:52:53 +0000 2017,"@219907 Hi Sian, please be assured we do all we can to answer all our passengers as quickly as possible. Have you contacted our",,442514.0,[],442514.0,smalltalk,0.4539913010965208,True,True,False,True
578336,256144,True,Sat Dec 02 23:20:08 +0000 2017,"@airtel_care Thank you for your reply. 
This is my contact number 
09024869363","578335,578337",578338.0,"[578335, 578337]",578340.0,smalltalk,0.883894018015122,False,False,True,False
2863944,AirbnbHelp,False,Mon Nov 27 22:50:17 +0000 2017,@795518 We would like to investigate this further for you. Please DM us your email address associated with your account. Standing by to assist.,,2863945.0,[],2863947.0,billing_issue,0.867358851734884,False,False,False,True
447040,220898,True,Thu Nov 30 19:44:49 +0000 2017,@comcastcares This service is not for free.,447038,447041.0,[447038],447048.0,order_status,0.7740555335658428,False,False,True,False
2675127,AmericanAir,False,Tue Oct 31 12:44:45 +0000 2017,"@133691 Good morning, Josh! We're thrilled you're enjoying our fabulous playlist. Thanks for flying with us.",,2675128.0,[],2675128.0,billing_issue,0.6256666728664471,False,False,False,True
1632371,222731,True,Sun Nov 05 20:08:46 +0000 2017,@AppleSupport I stopped by the Apple store and got it figured out. I had the wrong version of iOS,,1632370.0,[],1632372.0,billing_issue,0.8216453191659641,False,False,True,False
494419,232896,True,Fri Dec 01 17:03:30 +0000 2017,@Safaricom_Care please help I have sent money to a wrong person,494418,,[494418],494419.0,billing_issue,0.9512784249549606,False,False,True,False
662539,hulu_support,False,Thu Nov 23 01:33:12 +0000 2017,"@277856 We're here for you, Mike! Let's try: https://t.co/wAoEicy9CF. Call/chat if not resolved after those (https://t.co/6YdK7bvQN7).",662540,662541.0,[662540],662541.0,billing_issue,0.7866396705049783,False,False,False,True
627405,268588,True,Sun Nov 26 13:17:01 +0000 2017,@AldiUK Thank you for your help. CS confirmed it is suitable for vegans and I made these mushroom ‘sausage’ rolls https://t.co/IPMHKBULbZ,627407,627404.0,[627407],627406.0,general_query,0.7974345064876089,False,False,True,False
227201,125005,True,Thu Oct 05 07:15:45 +0000 2017,@115722 Do you know what update i am getting for the DVR box ^BAB,227199,227202.0,[227199],227207.0,general_query,0.42947394142335993,True,True,True,False
2798204,CenturyLinkHelp,False,Tue Nov 21 22:00:02 +0000 2017,@780738 Try power cycling your modem. You should be good now. :) -Mike,2798202,2798205.0,[2798202],2798211.0,account_access,0.7310958645196857,False,False,False,True
282476,AmazonHelp,False,Fri Oct 06 12:18:29 +0000 2017,@183299 have received from our social media escalations team for further assistance on this. (2/2)^AU,,282477.0,[],282480.0,general_query,0.9560003153493034,False,False,False,True
2072129,AppleSupport,False,Sat Nov 25 14:40:01 +0000 2017,@612860 Thank you for reaching out to us. We're happy to help. Take a look here for more info on identifying and reporting phishing attempts:  https://t.co/LNMCdqt6fD,2072130,2072131.0,[2072130],2072131.0,account_access,0.40390709214367426,True,True,False,True
1919712,398224,True,Thu Oct 26 13:45:58 +0000 2017,@Tesco described as “easy peeler” though these small bits of peel beg to differ! https://t.co/LDTB8ZbruN,"1919711,1919713",,"[1919711, 1919713]",1919712.0,general_query,0.593524185963237,True,True,True,False
2774646,775442,True,Tue Nov 21 17:42:10 +0000 2017,@GWRHelp This is our reference GWRR171121BJGT. A taxi was the only form of transport at 11.50 pm and he only missed he’s train due to delays. Yet you will not refund the £45 spent on a taxi. Better for a 57 year old to freeze at a train station !!,2774648,2774645.0,[2774648],2774647.0,unknown,0.7217364886659456,False,True,True,False
679400,282108,True,Thu Nov 23 08:16:55 +0000 2017,@AskPlayStation In gift cards also USA billing address is required! I am really stuck please help!,,679397.0,[],679404.0,billing_issue,0.8772810074699144,False,False,True,False
2241824,AskeBay,False,Fri Nov 10 19:16:25 +0000 2017,"@198110 Some sellers do have warehouses that they ship from so they are allowed to do that. However, if the item is coming from a different location then advertised and it doesn’t get to them within the estimated delivery time, they are protected! ^JN",,2241825.0,[],2241825.0,billing_issue,0.7549708599113284,False,False,False,True
2032261,ChaseSupport,False,Wed Oct 18 21:54:28 +0000 2017,@600946 We understand that having ATMs near you is important. We will share your feedback. ^AR,2032262,2032263.0,[2032262],2032263.0,order_status,0.7838376397240494,False,False,False,True
1307294,425487,True,Tue Oct 17 23:47:03 +0000 2017,@AppleSupport Yup did restart. Also slid battery % off and on a few times. No change. No way battery is at 100% rn. Other ideas?,,1307292.0,[],1307295.0,order_status,0.9872925905701814,False,False,True,False
